EIN,NAME,ICO,STREET,CITY,STATE,ZIP,GROUP,SUBSECTION,AFFILIATION,CLASSIFICATION,RULING,DEDUCTIBILITY,FOUNDATION,ACTIVITY,ORGANIZATION,STATUS,TAX_PERIOD,ASSET_CD,INCOME_CD,FILING_REQ_CD,PF_FILING_REQ_CD,ACCT_PD,ASSET_AMT,INCOME_AMT,REVENUE_AMT,NTEE_CD,SORT_NAME
208364901,ROTARY DISTRICT 7040 YOUTH EXCHANGEPROGRAM INC,% SHARON MILLER,LONG SAULT ONTARIO K0C 1P0,CANADA,,00000-0000,0000,03,3,1000,201410,1,15,000000000,1,01,201406,1,1,02,0,06,1400,2800,2800,O50,
208519039,THE U S SHERIDAN COLLEGE FOUNDATION INC,% SHARON AITKEN,OAKVILLE ONTARIO L6H 2L1,CANADA,,00000-0000,0000,03,3,1000,200708,4,15,000000000,1,01,201503,0,0,02,0,03,0,0,0,B114,
208607723,TWO COUNTRIES ONE FOREST INC,% WCS CANADA,TORONTO ON M5S2T9,CANADA,,00000-0000,0000,03,3,1000,200707,1,15,000000000,1,01,201412,0,0,02,0,12,0,0,0,C30,
208656760,WATER AND SANITATION ROTARIAN ACTION GROUP INC,% F RON DENHAM,TORONTO ON M5H 3T9,CANADA,,00000-0000,0000,04,3,1000,201212,2,00,000000000,1,01,201412,4,3,01,0,12,119373,96349,96349,C99,
208713975,KNIGHTS OF COLUMBUS,% COUNCIL 10292,CMR 467 BOX 7000,APO,AE,09096-0000,0188,08,9,1000,000000,0,00,000000000,5,01,201312,0,0,02,0,12,0,0,0,,10292 LIEUTANT GEN TIMOTHY J MAUDE
222152056,RABAT AMERICAN SCHOOL ASSOCIATION INC,% AMERICAN EMBASSY,AGDAL RABAT 10000,MOROCCO,,00000-0000,0000,03,3,1000,197704,2,16,995602000,1,01,201407,8,8,01,0,07,11000370,10715232,10684056,,
223113471,NEW TURKEY ROOST ROD & GUN CLUB,% KURT,MONROE 06468,SOLOMON ISLANDS,,00000-0000,0000,07,3,1000,199109,2,00,286000000,1,01,201412,0,0,02,0,12,0,0,0,,
223722647,CENTRAL AND EASTERN EUROPEAN SCHOOLS ASSOCIATION INC,% DOUGLAS M CONNELL,LOCAL,CROATIA,,00000-0000,0000,03,3,1000,200006,1,04,000000000,1,01,201406,1,1,00,1,06,1,1,,B19,
223757789,AFRICAN COMPREHENSIVE HIV-AIDS PARTNERSHIPS INC,% MERCK & CO INC,GABORONE,BOTSWANA,,00000-0000,0000,03,3,1000,200201,1,03,000000000,1,01,201412,6,8,00,1,12,2541620,12650317,,E70,
232994510,VOICE FACULTY ARTISTS CONCERT SERIES,% GOOYWON ELISSA KIM,YOUNSDUNGPOLEU SEOUL,REPUBLIC OF KOREA,,00000-0000,0000,03,3,1000,199909,2,04,000000000,1,01,201207,1,1,00,1,07,1,2000,,A6B,
233098459,KOLTIN FAMILY FOUNDATION INC,% YIGAL KOLTIN,45204 HOD HASHARON,ISRAEL,,00000-0000,0000,03,3,1000,200202,1,04,000000000,1,01,201412,3,1,00,1,12,86844,2275,,T22,
237020087,AMERICAN FEDERATION OF TEACHERS,,PO BOX 1530,KINGSHILL,VI,00851-1530,0787,05,9,3000,196810,2,00,263264279,5,01,201506,5,4,01,0,06,635352,418929,418929,,1826 ST CROIX
237024566,PROFESSIONAL HOCKEY PLAYERS ASSOCIATION,% MR LARRY LANDON,NIAGARA FALLS ONTARIO L2J 2K9,CANADA,,00000-0000,0000,05,3,3000,197506,2,00,200264205,5,01,201504,6,6,01,0,04,4035899,1906616,1906616,,
237043509,ZONTA INTERNATIONAL,% MILDRED CRIADO,PONCE 00732-0601,BRITISH VIRGIN ISLANDS,,00000-0000,1219,04,9,1300,196910,2,00,319000000,5,01,201405,0,0,02,0,05,0,0,0,,PONCE
237063348,AMERICAN SAMOA COLLEGE FOUNDATION,% NA,PO BOX 2609,PAGO PAGO,AS,96799-2609,0000,03,3,1200,197003,1,15,000000000,1,01,201212,0,0,02,0,12,0,0,0,B122,
237067592,UNIVERSITY OF CALGARY,% CONTROLLERS OFFICE ADMIN RM 201,CALGARY CANADA T2N1N43,CANADA,,00000-0000,0000,03,3,1000,196912,2,11,030000000,1,01,201503,6,6,01,0,03,2954267,1093478,1093028,,
237068987,ELISABETH HEIM E V,,BOHMERSTRASSE,GER,,00000-0000,0000,03,2,1270,197006,2,10,030382029,1,01,,0,0,06,0,12,,,,,
237069575,UNIVERSITY OF SASKATCHEWAN,% T F PAYNE,SASKATOON SASKATCHEWAN S7N 5A2,CANADA,,00000-0000,0000,03,3,2000,197006,4,11,030000000,1,01,201504,9,9,01,0,04,2175418681,842265058,826413148,B43Z,
237069967,YORK UNIVERSITY,,TORONTO ON M3J 1P2,CANADA,,00000-0000,0000,03,3,2000,197007,4,11,046030000,1,01,201504,6,5,01,0,04,2092720,893827,883143,,
237075452,CAMBRIAN HEIGHTS BAPTIST CHURCH,,CALGARY,CANADA,,00000-0000,0000,03,3,7000,197001,4,10,001000000,1,01,,0,0,06,0,12,,,,,
237088831,CARLETON UNIVERSITY,% J K KETTLES DIR OF FIN,LOCAL,CANADA,,00000-0000,0000,03,3,2000,197012,4,11,046030927,1,01,201504,9,9,01,0,04,1007593612,487458068,487458068,,
237098804,ASSOCIATION LA CROIX DOR,,GENEVA,SWITZERLAND,,00000-0000,0000,03,3,7000,195006,2,10,001000000,5,01,,0,0,06,0,12,,,,,
237099181,AMERICAN SCHOOL OF MILAN,% VIA C MARX,OPERA MI 20090,ITALY,,00000-0000,0000,03,3,2000,197103,2,11,046030000,5,01,201407,8,8,01,0,07,29865897,19496251,19496251,,
237099472,QUEENS UNIVERSITY AT KINGSTON DEPARTMENT OF FINANCIAL SERVICES,% FINANCIAL SERVICES,KINGSTON ON K7L 3N6,CANADA,,00000-0000,0000,03,3,2000,193402,4,11,046030000,1,01,201504,9,9,01,0,04,1806662132,768452102,768452102,,RICHARDSON HALL
237101211,PONTIFICIA UNIVERSITA GREGORIANA,,ROME,ITALY,,00000-0000,0000,03,3,2700,196304,2,10,046030029,5,01,,0,0,06,0,09,,,,,
237102787,SHAWNIGAN LAKE SCHOOL,,SHAWNIGAN LAKE BC V0R 2W1,BOTSWANA,,00000-0000,0000,03,3,2000,196211,4,11,046030000,1,01,201506,8,8,01,0,06,21138434,25368402,25368402,,
237103810,UNIVERSITY OF NEW BRUNSWICK,,FREDERICTON NB E3B 5A3,CANADA,,00000-0000,0000,03,3,2000,195804,4,11,030000000,1,01,201404,9,9,01,0,04,600199158,305978080,305978080,,
237105307,MASTER FELLOWS & SCHOLARS OF PEMBROKE COLL IN THE UNIV OF OXFOR,% MR J H C LEACH,"LONDON,ENGLAD,N65TA",UNITED KINGDOM,,00000-0000,0000,03,3,2000,196205,2,11,030000000,1,01,201407,0,0,02,0,07,0,0,0,,
237112044,MISSION DU KIANGNAN-LUXEMBOURG,% RV G GERMAIN SJ,KOWLOON,HONG KONG,,00000-0000,0000,03,3,7000,194802,2,10,001000000,5,01,,0,0,06,0,12,,,,,
237112052,PROCURE DES MISSIONS DE CHINE CEYLAN ET MADAGASCAR 1150,,BRUXELLES,BELGIUM,,00000-0000,0000,03,3,7000,195003,2,10,029000000,5,01,,0,0,06,0,12,,,,,
237128118,F K MORROW FOUNDATION,,TORONTO ON M4H 1M2,CANADA,,00000-0000,0000,03,3,1000,194605,4,04,602000000,1,01,201409,9,6,00,1,09,77977792,2346045,,,
237128119,NATIONAL TRUST FOR PLACES OF HISTORIC INTEREST OR NATURAL BEAUT,,SWINDON WILTSHIRE SN2 2BQ,UNITED KINGDOM,,00000-0000,0000,03,3,2000,195403,2,16,059062000,2,01,201502,9,9,01,0,02,2135568000,734979000,663581000,,
237128125,THEOSOPHICAL SOCIETY IN ADYAR,% KESHWAR DASTUR,ADYAR CHENNAI IN 600 020,INDIA,,00000-0000,0000,03,1,2700,195007,2,16,029000000,1,01,201509,0,0,02,0,09,0,0,0,,
237133516,ISLAND RESOURCES FOUNDATION,,6292 ESTATE NAZARETH 11,ST THOMAS,VI,00802-1118,0000,03,3,1000,197312,1,15,161180059,1,01,201406,4,4,01,0,06,337715,383496,383496,T30,
237147885,ST CATHERINES COLLEGE IN THE UNIVERSITY OF OXFORD,,OXFORD OXFORDSHIRE OX1 3UJ,UNITED KINGDOM,,00000-0000,0000,03,3,2000,196410,2,11,030000000,1,01,201507,0,0,02,0,07,0,0,0,,
237150489,FRIENDS OF ACAPULCO INC,,ACAPULCO 39570,MEXICO,,00000-0000,0000,03,3,1000,197112,2,16,922160000,1,01,201312,3,3,01,0,12,95476,97742,97742,,
237161572,AMERICAN CHURCH IN LONDON INC,% WHITEFIELD MEMORIAL CHURCH,LONDON W1P 9HB,ENGLAND,,00000-0000,0000,03,3,7000,197203,2,10,001000000,1,01,,0,0,06,0,12,,,,,
237167109,COMMUNITY CHURCH OF TEHRAN IRAN,,ARMISH-MAAG APO 205              EN,APO,AE,09008-0000,0000,03,3,7000,196307,1,10,001000000,5,01,,0,0,06,0,12,,,,,
237169959,COIF CHARITIES INVESTMENT FUND,% CCLA INVESTMENT MANAGEMENT LTD,LONDON,UNITED KINGDOM,,00000-0000,0000,03,3,1000,197102,2,04,000000000,2,01,201412,9,9,00,1,12,1966352171,75261156,,A12,
237169963,BRIDGE STREET UNITED CHURCH,% BRIDGE STREET METHODIST CHURCH,BELLEVILLE,CANADA,,00000-0000,0000,03,3,7000,196405,4,10,001000000,1,01,,0,0,06,0,12,,,,,
237169965,BALLYWEANEY PRESBYTERIAN CHURCH MOUNTHAMILTON,% WALLACE SAYERS,BALLYMENA,IRELAND,,00000-0000,0000,03,3,7000,195811,2,10,001000000,5,01,,0,0,06,0,12,,,,,
237169970,ASSOCIATION DE LEGLISE ANGLICANE DE ST PAUL,,MONTE CARLO,MONACO,,00000-0000,0000,03,3,7000,195910,2,10,029000000,5,01,,0,0,06,0,12,,,,,
237172320,UNIVERSITE DE MONTREAL SUCCURSALE A QUEBEC,% YVES CLOUTIER,MONTREAL QC H3C 3T4,CANADA,,00000-0000,0000,03,3,2000,197205,4,11,030000000,1,01,201504,9,9,01,0,04,2923145000,1007295000,1007295000,B43Z,YUES CLOUTIER
237181135,PANAMERICAN FEDERATION OF ASSOCIATIONS OF MEDICAL SCHOOLS,,CARACAS ESTADO MIRANDA 1060,VENEZUELA,,00000-0000,0000,03,3,2000,197205,2,17,059602911,5,01,201412,5,4,01,0,12,742113,298754,298754,,
237181761,CENTRO INTERNACIONAL DE MEJORAMIENTO DE MAIZ Y TRIGO DF,% AIARC,DEIG CUAUHTEMOC DF CP 06600,MEXICO,,00000-0000,0000,03,3,2800,197204,2,15,161180059,4,01,201312,9,9,01,0,12,109644780,167661243,167661243,Q310,
237185633,INTERNATIONAL INSTITUTE OF TROPICAL AGRICULTURE,% AIARC,IBADAN,NIGERIA,,00000-0000,0000,03,3,1000,197204,2,15,161180059,1,01,201412,9,9,01,0,12,67235000,109492000,109480000,Q310,
237185638,INTERNATIONAL RICE RESEARCH INSTITUTE,% AIARC,LOCAL,PHILIPPINES,,00000-0000,0000,03,3,1200,197204,2,15,161180059,1,01,201412,9,9,01,0,12,99710159,99187024,99187024,Q310,
237189255,INTERNATIONAL RIGHT OF WAY ASSOCIATION,% TROY WELDER,REGINA S4N5B2,CANADA,,00000-0000,1438,06,9,2000,195812,2,00,059000000,5,01,,0,0,02,0,06,,,,,79
237204465,TRINITY WESTERN UNIVERSITY,% PAYROLL DEPT,BRITISH COLUMBIA V2Y 1Y1,CANADA,,00000-0000,0000,03,3,2000,197207,4,11,046030000,1,01,201404,6,5,01,0,04,2534960,875154,875154,B43Z,
237208844,UNION FOR INTERNATIONAL CANCER CONTROL,,1207 GENEVA,SWITZERLAND,,00000-0000,0000,03,3,8000,196212,2,15,161180561,5,01,201412,7,8,01,0,12,9856060,11660439,11660439,G30Z,
237213053,PROTESTANT COMMUNITY CHURCH,,CIUDAD,DOMINICAN REP,,00000-0000,0000,03,3,7000,195710,2,10,001000000,5,01,,0,0,06,0,09,,,,,
237213057,PORT WILLIAMS UNITED BAPTIST COMMUNITY CHURCH,,PORT WILLIAMS,CANADA,,00000-0000,0000,03,3,7000,196304,4,10,001000000,5,01,,0,0,06,0,12,,,,,
237213309,MCMASTER UNIVERSITY ONTARIO,% DEIDRE HENNE,HAMILTON ONTARIO L8S 4L8,CANADA,,00000-0000,0000,03,3,1000,193811,4,11,317000000,1,01,201404,9,9,01,0,04,2053129506,938705355,917658932,,
237214286,ST PAULS ANGELICAN CHURCH,,FORT ERIE,CANADA,,00000-0000,0000,03,3,7000,197301,4,10,001000000,5,01,,0,0,06,0,12,,,,,
237215274,BALLYDOWN PRESBYTERIAN CHURCH,% ULSTER BANK,BALLYDOWN BAINBRIDGE,CO DOWN N IRELAND,,00000-0000,0000,03,3,7000,197206,2,10,001000000,5,01,,0,0,06,0,12,,,,,
237216206,ST BENEDICTS ABBEY,,INVERNESS SH,SCOTLAND,,00000-0000,0000,03,3,7000,196107,2,10,029000000,5,01,,0,0,06,0,12,,,,,
237216209,ROMAN CATHOLIC DIOCESE OF QUIMPER ET LEON,,QUIMPER FINIST,FRANCE,,00000-0000,0000,03,3,7000,197301,2,10,029000000,5,01,,0,0,06,0,12,,,,,
237216210,ROMAN CATHOLIC DIOCESE OF LIEGE,,LIEGE,BELGIUM,,00000-0000,0000,03,3,7000,197301,2,10,029000000,5,01,,0,0,06,0,12,,,,,
237216365,ASSOCIATION OF EGYPTIAN AMERICAN SCHOLARS INC,% MOHAMED ATTALLA,RICHMOND HILL ON CL4R3J5,CANADA,,00000-0000,0000,03,3,2000,197208,1,16,149000000,1,01,201412,0,0,02,0,12,0,0,0,,
237221636,EVANGELICAL FREE CHURCH OF CANADA,,CALGARY,CANADA,,00000-0000,0000,03,3,7000,197207,4,10,001029000,1,01,,0,0,06,0,12,,,,,
237222740,PHYSICIANS SERVICES INCORPORATED FOUNDATION,,TORONTO,CANADA,,00000-0000,0000,03,3,1000,198707,4,04,911602162,1,01,201412,9,6,00,1,12,63513702,2195084,,,
237225198,DARWIN COLLEGE CAMBRIDGE UK,,CAMBRIDGE CB3 9EU,UNITED KINGDOM,,00000-0000,0000,03,3,1000,197305,2,09,998000000,2,01,201506,0,0,02,0,06,0,0,0,,
237225421,JOHN RICHMOND TEMPLIN SCHOLARSHIP TRUST,,CHRISTCHURCH,NEW ZEALAND,,00000-0000,0000,03,3,1000,198510,2,04,911040000,2,01,201409,2,2,00,1,09,17570,12691,,,
237225998,SYNOD OF THE DIOCESE OF NIAGARA,,HAMILTON,CANADA,,00000-0000,0000,03,3,7000,197210,4,10,029000000,1,01,,0,0,06,0,12,,,,,
237226027,PAKISTANI LUTHERAN CHURCH,% BISHOP MANZAL,MARDAN,W PAKISTAN,,00000-0000,0000,03,3,7000,197301,2,10,001000000,1,01,,0,0,06,0,12,,,,,
237226033,INSTITUT PASTEUR,,LOCAL,FRANCE,,00000-0000,0000,03,3,1000,197505,2,15,059000000,1,01,201412,9,9,01,0,12,1404819257,415714697,327827921,,
237226533,UNION DEGLISES BAPTISTES FRANCAISES AU CANADA,,MONTREAL,CANADA,,00000-0000,0000,03,3,7000,197211,4,10,001000000,1,01,,0,0,06,0,12,,,,,
237229877,TRUSTEES OF THE PRESBYTERIAN CHURCH IN IRELAND,,BELFAST,IRELAND,,00000-0000,0000,03,3,7000,197210,2,10,001000000,1,01,,0,0,06,0,12,,,,,
237253795,BISHOPS UNIVERSITY FOUNDATION,,SHERBROOKE QC J1M 1Z7,CANADA,,00000-0000,0000,03,3,1200,197302,4,17,059927000,1,01,201406,8,7,01,0,06,37925528,5403691,4070000,B43I,
237254561,JEWISH AGENCY FOR ISRAEL,,JERUSALEM ISRAEL 91000,ISRAEL,,00000-0000,0000,03,3,1000,194809,2,15,561382029,5,01,201412,9,9,01,0,12,497575000,394413000,389028000,,
237259907,ESK-OMI MISSION INC,,ST NORBERT MB R3V 1L6,CANADA,,00000-0000,0000,03,3,1000,197304,4,16,029927000,1,01,201412,6,6,01,0,12,1035953,1893743,1893743,P28Z,
237282028,KINGSWOOD UNIVERSITY,% MARK L GORVEATTE PRES,SUSSEX E4E1E6,CANADA,,00000-0000,2079,03,9,7200,197005,1,10,601030000,5,01,,7,6,06,0,06,,,,B42,
237282029,HALF MOON BAY FOUNDATION,% VICKI LEAKEY C G A,GANANOQUE ON K7G 2V5,CANADA,,00000-0000,0000,03,3,1700,197304,4,10,001000000,1,01,,0,0,02,0,09,,,,,
237283520,SOUTH SHORE COMMUNITY SERVICE ASSOCIATION,,CHESTER NOVA SCOTIA B0J1J0,CANADA,,00000-0000,0000,03,3,2100,197305,4,11,046030160,5,01,201503,6,6,01,0,03,2271033,3662752,3662752,P82Z,
237285905,HEBREW UNIVERSITY ASSOCIATION JERUSALEM PALESTINE,,JERUSALEM 91000,ISRAEL,,00000-0000,0000,03,3,1000,193802,4,11,059000000,5,01,201409,9,9,01,0,09,721185000,875762000,875762000,B430,HEBREW UNIVERSITY OF JERUSALEM
237311301,EMMANUEL COLLEGE,% MICHAEL GROSS,CAMBRIDGE CB2 3AP,UNITED KINGDOM,,00000-0000,0000,03,3,2000,200902,2,11,030000000,5,01,201407,9,8,01,0,07,340490796,25472541,25472541,B42,
237320169,ASIAN VEGETABLE RESEARCH AND DEVELOPMENT CENTER ASVEG,,TAINAN 74199,TAIWAN,,00000-0000,0000,03,3,8000,197310,2,15,161180911,5,01,201412,8,8,01,0,12,16084057,20700332,20700332,,
237327231,EVANGELICAL LUTHERAN CHURCH OF CANADA,,SASKATOON,CANADA,,00000-0000,0000,03,3,7000,197312,4,10,001000000,1,01,,0,0,06,0,01,,,,,
237327232,ST ANDREWS AMERICAN CHURCH,,ATHENS 15669,GREECE,,00000-0000,0000,03,3,7000,197312,2,10,001000000,1,01,,0,0,06,0,12,,,,,
237327757,CROSSROADS GOSPEL ASSOCIATION INC,% CROSSROADS BIBLE CHURCH,BALBOA-ANCON,REPUBLIC OF PANAMA,,00000-0000,0000,03,3,7000,197312,2,10,001000000,1,01,,0,0,06,0,12,,,,,
237327860,BOY SCOUTS OF AMERICA,,MCB CAMP FOSTER,FPO,AP,96373-0000,1761,03,9,1200,196511,1,15,059328908,5,01,201412,6,6,01,0,12,1528537,1065985,975549,,803 FAR EAST COUNCIL
237328457,NOBEL FOUNDATION,% BARRY J HART ESQ WINSTON & STRAWN,SE-102 45 STOCKHOLM,SWEDEN,,00000-0000,0000,03,3,2800,195204,2,15,914199059,5,01,201412,9,8,01,0,12,350088285,18621930,21129,,
237334441,MORAVIAN CHURCH VIRGIN ISLAND CONFERENCE,,PO BOX 8330,ST THOMAS,VI,00801-1330,0000,03,3,7000,201009,1,10,000000000,1,01,,0,0,06,0,12,,,,X20,
237336243,CANADIAN REVIVAL FELLOWSHIP,,REGINA SK S4N 1S7,CANADA,,00000-0000,0000,03,3,7000,197401,4,15,029000000,1,01,201412,4,4,01,0,12,309831,333558,264703,,
237338268,ROTARY INTERNATIONAL,% RONALD DANIELEWICZ,NIAGARA ON THE LAKE ONTARIO L0S1J0,CANADA,,00000-0000,0573,04,9,1000,194209,2,00,520349200,5,01,201506,0,0,02,0,06,0,0,0,,LEWISTON NY USA-NIAGRA ON THE LAKE
237341852,AMERICAN POSTAL WORKERS UNION,,PO BOX 788,KINGSHILL,VI,00851-0788,2474,05,9,3000,197311,2,00,263279000,5,01,201412,3,3,02,0,12,68924,41542,41542,,6176 VIRGIN ISLAND AREA LOCAL
237344366,MONTSERRAT FOUNDATION INC,% WILLIAM ANDERSON WHITE ESQ,WEST INDIES MSR11110,MONTSERRAT,,00000-0000,0000,03,3,1000,201305,1,15,602561000,1,01,201412,0,0,02,0,12,0,0,0,M20,
237348742,TRANSPLANTATION SOCIETY,% JEAN-PIERRE MONGEAU,MONTREAL QUEBEC H2Z 1Y7,CANADA,,00000-0000,0000,03,3,2000,197402,4,15,161180000,1,01,201412,7,6,01,0,12,9591413,4684396,2878898,G90Z,
237357706,ST CROIX ANIMAL WELFARE CENTER INC,% CARRI BETH MOSS,RR 9250,KINGSHILL,VI,00850-0000,0000,03,3,1400,201506,1,15,913911059,1,01,201412,6,4,01,0,12,1240205,475472,475472,D20,
237360926,VANCOUVER MANDARIN CHURCH,,VANCOUVER,CANADA,,00000-0000,0000,03,3,7000,197403,4,10,001000000,1,01,,0,0,06,0,12,,,,,
237361922,INTERNATIONAL SOCIETY FOR IRANIAN STUDIES INC,,TORONTO CANADA ON M5S 1C1,CANADA,,00000-0000,0000,03,3,2000,197404,1,16,059000000,1,01,201409,4,4,01,0,09,184740,179916,179916,,
237396123,INTERNATIONAL POTATO CENTER,,LIMA LIMA LIMA 12,PERU,,00000-0000,0000,03,3,1200,197409,2,15,199000000,1,01,201412,8,9,01,0,12,43830801,78979562,78979562,Q310,CIP
237409585,UNITED STEELWORKERS,% ANNA PETERSEN,PO BOX 1113,CHRISTIANSTED,VI,00821-1113,0260,05,9,3000,194012,2,00,263264279,5,01,201412,5,3,02,0,12,530594,49765,49765,,08248 LOCAL
237416344,NATIONAL SOJOURNERS INC,% WARD R WILLIAMSON II,LEIMEN BADEN D69181,GERMANY,,00000-0000,1028,04,9,3000,194804,2,00,908317000,5,01,201506,0,0,02,0,06,0,0,0,,510 PETER RASMUSSEN
237417838,UNITED STEELWORKERS,% VERDIA ELIZEE,68 ESTATE CONTANT,SAINT THOMAS,VI,00802-0000,0260,05,9,3000,194012,2,00,263059269,1,01,201412,4,4,01,0,12,337101,198444,198444,,08249 LOCAL
237442567,INTERNATIONAL CROPS RESEARCH INSTITUTE FOR THE SEMI-ARID TROPIC,,MEDAK DISTRICT TELANGANA 502 324,INDIA,,00000-0000,0000,03,3,1000,197408,2,15,199000000,1,01,201412,9,9,01,0,12,93154836,96960121,96874683,Q310,
237445298,NICHIREN SHOSHU ACADEMY MARIANAS CHAPTER,% DANNY DAVIS,68 Y SENGSONG RD,DEDEDO,GU,96912-1402,1912,03,9,7000,196801,1,10,001000000,1,01,,0,0,06,0,12,,,,,
237447563,EMMANUEL BAPTIST CHURCH,,PO BOX 1180,FPO,AP,96642-0000,0000,03,3,7190,197504,1,10,001029000,1,01,,0,0,06,0,12,,,,,
237517251,NICHIREN SHOSHU OF AMERICA EAST CANADA,% AKIKO IZUMI,TORONTO,CANADA,,00000-0000,1912,03,9,7000,197210,1,10,001000000,5,01,,0,0,06,0,12,,,,,
237517252,NICHIREN SHOSHU OF AMERICA WEST CANADA,% MITSURU NISHIHAMA,VANCOUVER,CANADA,,00000-0000,1912,03,9,7000,197210,1,10,001000000,5,01,,0,0,06,0,12,,,,,
237517253,NICHIREN SHOSHU OF AMERICA AZTECA,% HIROSHI KUMAZAWA,COLONIA TACUBA,MEXICO,,00000-0000,1912,03,9,7000,197210,2,10,001000000,5,01,,0,0,06,0,12,,,,,
237517254,NICHIREN SHOSHU OF AMERICA MEXICO,% OSCAL ALCUATI,MEXICO D F,MEXICO,,00000-0000,1912,03,9,7000,197210,2,10,001000000,5,01,,0,0,06,0,12,,,,,
237532003,ASSURED LIFE ASSOCIATION,% KJELD CHRISTENSEN,RICHMOND BRITISH COLUMBIA V7E 6G4,CANADA,,00000-0000,0083,08,9,1000,197211,1,00,211279265,5,01,201412,0,0,02,0,12,0,0,0,,328 LODGE
237539652,ASSOCIATION OF CAMPS FARTHEST OUT INC,% PETER TROTTER,SURREY BC V3T OA9,CANADA,,00000-0000,1452,03,9,7000,195904,1,16,029000000,5,01,,0,0,02,0,12,,,,,CANADA BRITISH COLUMBIA MAINLAND
237576719,VALLEY OF SEOUL ORIENT OF JAPAN AND KOREA ANCIENT & ACCEPTED SCOTTISH,% WILLIAM MICHAEL ALEXANDER,PSC 311 BOX 20,APO,AP,96258-0001,0000,10,3,1000,201207,1,00,030059902,5,01,201512,0,0,02,0,12,0,0,0,,
237576720,ANCIENT & ACCEPTED SCOTTISH RITE OF FREE MASONRY SO JURIS USA,% TOKYO MASONIC CENTER,MINATO-KU TOKYO-TO 105-0011,JAPAN,,00000-0000,0095,10,9,1000,197210,1,00,030059902,5,01,201512,0,0,02,0,12,0,0,0,,VALLEY OF TOKYO & COORD BODIES
237576743,ANCIENT & ACCEPTED SCOTTISH RITE OF FREE MASONRY SO JURIS USA,,"TAIPEI CITY,10499",TAIWAN,,00000-0000,0095,10,9,1000,197210,1,00,030059902,5,01,,0,0,02,0,12,,,,,VALLEY OF TAIPEI
237584747,ROYAL ARCH MASONS OF ARKANSAS,% ROBERT L JACKSON,LITTLE ROCK 72203,URUGUAY,,00000-0000,0607,08,9,1000,197211,1,00,059561279,5,01,201512,0,0,02,0,12,0,0,0,,144
251350408,PITTSBURGH RADIO ORGANIZATION INC,% JOANN FRINGS,ETWALL DERBYSHIRE DE65 6QH,UNITED KINGDOM,,00000-0000,0000,06,3,2000,197901,2,00,200000000,1,01,201412,0,0,02,0,12,0,0,0,,
251501364,FLYING MEDICAL SERVICE INC,,ARUSHA TANZANIA,EAST AFRICA,,00000-0000,0000,03,3,7000,198601,1,15,560158000,1,01,,0,0,13,0,12,,,,,
251720801,WORLD ASSOCIATION OF SOCIETIES OF PATHOLOGY AND LABORTORY MEDICI,% DR OELLERICH,TORONTO ONTARIO M5G 2C4,CANADA,,00000-0000,0000,06,3,1000,200109,2,00,000000000,1,01,201412,5,3,01,0,12,783117,71863,71863,S41,
251793074,INTERNATIONAL ACADEMY OF MEDIATORS,% TRACY ALLEN,TORONTO ONTARIO M2J 4V6,CANADA,,00000-0000,0000,06,3,2000,200007,2,00,000000000,1,01,201412,4,4,01,0,12,108943,307589,117697,S41,
260005060,AMERICAN LEGION,% JERRY O RUNYON,ST JOHN VI 00830,BRITISH VIRGIN ISLANDS,,00000-0000,0925,19,9,1000,194603,1,00,907908000,5,01,201412,0,0,02,0,12,0,0,0,,131 VIGGO E SEWER POST
260073226,AFCEA EDUCATIONAL FOUNDATION,% COL KARLTON D JOHNSON USAF,PSC 303 BOX 31,APO,AP,96204-3031,3207,03,9,1200,198410,1,15,000000000,1,01,201312,0,0,02,0,12,0,0,0,,SEOUL CHAPTER
260438681,TEEN CHALLENGE AMERICAN SAMOA,,277 OTTOVILLE,PAGO PAGO,AS,96799-0000,0000,03,3,1245,201505,1,15,000000000,1,01,,0,0,02,0,12,,,,X80,TEEN CHALLENGE
260497773,WINNIPEG FOUNDATION USA,% CT CORPORATION SYSTEM INC,WINNIPEG MB R3B0X3,CANADA,,00000-0000,0000,03,3,1000,200804,4,17,000000000,1,01,201412,2,4,01,0,12,10650,162794,162794,Q112,
260749897,AFRICA IN ACTION LTD,% NO,LAVAL QUEBEC H7L0E7,CANADA,,00000-0000,0000,03,3,1000,200710,4,15,000000000,1,01,201412,0,0,02,0,12,0,0,0,Q30,
260847027,POWER TO CHANGE INTERNATIONAL INC,% SALLY HAUER,LANGLEY BRITISH COLUNBIA V2Y1N5,CANADA,,00000-0000,3864,03,9,7000,200207,2,15,000000000,5,01,,0,0,13,0,08,,,,,
261170858,ARMY COMMUNITY GROUP OF OKINAWA,,PSC 560 BOX 162,APO,AP,96376-0011,0000,03,3,1000,201410,1,16,000000000,5,01,201205,1,0,01,0,09,4576,0,37920,W11,
261194521,LE CAMBIATE CHILDRENS CHORUS INC,% RICHARD A CLARK,CERIANA IMPERIA 18034,ITALY,,00000-0000,0000,03,3,1000,200803,1,16,000000000,1,01,201506,0,0,02,0,06,0,0,0,A6B,
261241880,XU-CHEN FAMILY FOUNDATION,% JING A CHEN,BEIJING 100022,CHINA,,00000-0000,0000,03,3,1000,200807,2,04,000000000,1,01,201412,5,5,00,1,12,923277,892334,,T20,
