EIN,NAME,ICO,STREET,CITY,STATE,ZIP,GROUP,SUBSECTION,AFFILIATION,CLASSIFICATION,RULING,DEDUCTIBILITY,FOUNDATION,ACTIVITY,ORGANIZATION,STATUS,TAX_PERIOD,ASSET_CD,INCOME_CD,FILING_REQ_CD,PF_FILING_REQ_CD,ACCT_PD,ASSET_AMT,INCOME_AMT,REVENUE_AMT,NTEE_CD,SORT_NAME
204792577,INTERNATIONAL FEDERATION FOR PROFESSIONAL SPEAKERS INC,,"TORONTO,ONTARIOM3B 3N7",CANADA,,00000-0000,0000,06,3,2000,200706,2,00,000000000,1,01,201412,4,3,01,0,12,159543,69823,69823,S41,
204870511,CARIBBEAN ANTI-POVERTY RELIEFFOUNDATION,% PO BOX 12724,NASSAU,THE BAHAMAS,,00000-0000,0000,03,3,1000,200702,1,04,000000000,1,01,201312,1,1,00,1,12,669,1,,Q12,
205478637,BOBS AND CROW LAKES FOUNDATION,% ALEXANDER CAMERON,GODFREY ONTARIO K0H 1T0,CANADA,,00000-0000,0000,03,3,1000,200709,4,15,000000000,1,01,201506,0,0,02,0,06,0,0,0,C32,
205521081,INTERNATIONAL ASSOCIATION OF WOODANATOMISTS,% REGIS B MILLER,2300 RA LEIDEN,NETHERLANDS,,00000-0000,0000,03,3,2000,200807,2,16,000000000,5,01,201412,4,3,01,0,12,185686,66001,61947,B99,
205853356,POLAR EDUCATION FOUNDATION,% TAMMY FRIED PROSKAUER ROSE LLP,CHELSEA QUEBEC J9B 2G6,CANADA,,00000-0000,0000,03,3,1200,201407,2,15,000000000,1,01,201412,0,0,02,0,12,0,0,0,C60,
206652035,RANDOLPH H KNIGHT CHARITABLE FOUNDATION,% MARK THAW,PO BOX 8209,ST THOMAS,VI,00801-1209,0000,03,3,1000,201002,1,04,000000000,2,01,201412,6,3,00,1,12,2402071,85856,,T22,
206975076,PRIOR FAMILY FOUNDATION,,PO BOX 12030,ST THOMAS,VI,00801-5030,0000,03,3,1000,200804,1,04,000000000,2,01,201412,7,4,00,1,12,8984568,432174,,T20,GERTRUDE J PRIOR TTEE
208364901,ROTARY DISTRICT 7040 YOUTH EXCHANGEPROGRAM INC,% SHARON MILLER,LONG SAULT ONTARIO K0C 1P0,CANADA,,00000-0000,0000,03,3,1000,201410,1,15,000000000,1,01,201406,1,1,02,0,06,1400,2800,2800,O50,
208519039,THE U S SHERIDAN COLLEGE FOUNDATION INC,% SHARON AITKEN,OAKVILLE ONTARIO L6H 2L1,CANADA,,00000-0000,0000,03,3,1000,200708,4,15,000000000,1,01,201503,0,0,02,0,03,0,0,0,B114,
208607723,TWO COUNTRIES ONE FOREST INC,% WCS CANADA,TORONTO ON M5S2T9,CANADA,,00000-0000,0000,03,3,1000,200707,1,15,000000000,1,01,201412,0,0,02,0,12,0,0,0,C30,
208656760,WATER AND SANITATION ROTARIAN ACTION GROUP INC,% F RON DENHAM,TORONTO ON M5H 3T9,CANADA,,00000-0000,0000,04,3,1000,201212,2,00,000000000,1,01,201412,4,3,01,0,12,119373,96349,96349,C99,
208713975,KNIGHTS OF COLUMBUS,% COUNCIL 10292,CMR 467 BOX 7000,APO,AE,09096-0000,0188,08,9,1000,000000,0,00,000000000,5,01,201312,0,0,02,0,12,0,0,0,,10292 LIEUTANT GEN TIMOTHY J MAUDE
222152056,RABAT AMERICAN SCHOOL ASSOCIATION INC,% AMERICAN EMBASSY,AGDAL RABAT 10000,MOROCCO,,00000-0000,0000,03,3,1000,197704,2,16,995602000,1,01,201407,8,8,01,0,07,11000370,10715232,10684056,,
223113471,NEW TURKEY ROOST ROD & GUN CLUB,% KURT,MONROE 06468,SOLOMON ISLANDS,,00000-0000,0000,07,3,1000,199109,2,00,286000000,1,01,201412,0,0,02,0,12,0,0,0,,
223275938,PADMASAMBHAVA BUDDHIST CENTER OF PUERTO RICO,% NESTOR KUILAN,1453 ALFONSO AVE,ALTAMIRA RIO PIEDROS,PR,00921-0000,9243,03,9,7000,199209,1,10,001029123,5,01,,0,0,06,0,12,,,,,
223480547,IGLESIA PENTECOSTAL VIDA Y VERDAD DE LAS ASAMBLEAS DE DIOS,% BARBARA NIEVES,PO BOX 2877,GUAYAMA,PR,00785-2877,1678,03,9,7000,196408,1,10,001002029,5,01,,0,0,06,0,12,,,,,
223722647,CENTRAL AND EASTERN EUROPEAN SCHOOLS ASSOCIATION INC,% DOUGLAS M CONNELL,LOCAL,CROATIA,,00000-0000,0000,03,3,1000,200006,1,04,000000000,1,01,201406,1,1,00,1,06,1,1,,B19,
223757789,AFRICAN COMPREHENSIVE HIV-AIDS PARTNERSHIPS INC,% MERCK & CO INC,GABORONE,BOTSWANA,,00000-0000,0000,03,3,1000,200201,1,03,000000000,1,01,201412,6,8,00,1,12,2541620,12650317,,E70,
232994510,VOICE FACULTY ARTISTS CONCERT SERIES,% GOOYWON ELISSA KIM,YOUNSDUNGPOLEU SEOUL,REPUBLIC OF KOREA,,00000-0000,0000,03,3,1000,199909,2,04,000000000,1,01,201207,1,1,00,1,07,1,2000,,A6B,
233098459,KOLTIN FAMILY FOUNDATION INC,% YIGAL KOLTIN,45204 HOD HASHARON,ISRAEL,,00000-0000,0000,03,3,1000,200202,1,04,000000000,1,01,201412,3,1,00,1,12,86844,2275,,T22,
237020087,AMERICAN FEDERATION OF TEACHERS,,PO BOX 1530,KINGSHILL,VI,00851-1530,0787,05,9,3000,196810,2,00,263264279,5,01,201506,5,4,01,0,06,635352,418929,418929,,1826 ST CROIX
237024566,PROFESSIONAL HOCKEY PLAYERS ASSOCIATION,% MR LARRY LANDON,NIAGARA FALLS ONTARIO L2J 2K9,CANADA,,00000-0000,0000,05,3,3000,197506,2,00,200264205,5,01,201504,6,6,01,0,04,4035899,1906616,1906616,,
237034732,FAMILIES PLANNING ASSOCIATION OF PUERTO RICO,,PO BOX 192379,SAN JUAN,PR,00919-2379,0000,03,3,1200,195709,1,15,602059000,5,01,201412,6,6,01,0,12,3959651,2937208,2937208,,
237043509,ZONTA INTERNATIONAL,% MILDRED CRIADO,PONCE 00732-0601,BRITISH VIRGIN ISLANDS,,00000-0000,1219,04,9,1300,196910,2,00,319000000,5,01,201405,0,0,02,0,05,0,0,0,,PONCE
237050819,ARNOLD AIR SOCIETY-SILVER WINGS,% UNIV OF PUERTO RICO MAYAGUEZ,BOX 5171 BAMBU STREET,MAYAGUEZ,PR,00681-0000,1224,04,9,3000,197001,2,00,059000000,5,01,201505,0,0,02,0,05,0,0,0,,756 AFROTC DET
237056835,INTERNATIONAL ASSOCIATION OF LIONS CLUBS,% JOMAR GONZALEZ-BERNARD,286 NUNEZ PRIETO VILLA PALMERAS,SAN JUA,PR,00915-0000,0239,04,9,3000,197104,2,00,279319000,5,01,201206,0,0,02,0,06,0,0,0,,14488 SABANA LLANA LIONS CLUB
237057588,TAU BETA PI ASSOCIATION INC,% LIONEL ORAMA-EXCLUSA,CALL BOX 9000,MAYAGUEZ,PR,00681-0000,0782,07,9,1000,197003,2,00,059319000,5,01,201505,0,0,02,0,05,0,0,0,,PUERTO RICO ALPHA CHAPTER
237060470,AMERICAN FEDERATION OF GOVERNMENT EMPLOYEES,% ROSA C RODRIGUEZ,235 FEDERICO COSTA ST,SAN JUAN,PR,00918-1341,0194,05,9,3000,194010,2,00,263264279,5,01,201412,0,0,02,0,12,0,0,0,,2837 AFGE-HUD LOCAL
237063348,AMERICAN SAMOA COLLEGE FOUNDATION,% NA,PO BOX 2609,PAGO PAGO,AS,96799-2609,0000,03,3,1200,197003,1,15,000000000,1,01,201212,0,0,02,0,12,0,0,0,B122,
237067592,UNIVERSITY OF CALGARY,% CONTROLLERS OFFICE ADMIN RM 201,CALGARY CANADA T2N1N43,CANADA,,00000-0000,0000,03,3,1000,196912,2,11,030000000,1,01,201503,6,6,01,0,03,2954267,1093478,1093028,,
237068987,ELISABETH HEIM E V,,BOHMERSTRASSE,GER,,00000-0000,0000,03,2,1270,197006,2,10,030382029,1,01,,0,0,06,0,12,,,,,
237069575,UNIVERSITY OF SASKATCHEWAN,% T F PAYNE,SASKATOON SASKATCHEWAN S7N 5A2,CANADA,,00000-0000,0000,03,3,2000,197006,4,11,030000000,1,01,201504,9,9,01,0,04,2175418681,842265058,826413148,B43Z,
237069724,AMERICAN FEDERATION OF GOVERNMENT EMPLOYEES,% JORGE W BETANCOURT,216 CALLE BROMELIA,CAROLINA,PR,00987-8732,0194,05,9,3000,194010,2,00,263269265,5,01,201212,0,0,02,0,12,0,0,0,,2951 LOCAL AFGE SBA
237069967,YORK UNIVERSITY,,TORONTO ON M3J 1P2,CANADA,,00000-0000,0000,03,3,2000,197007,4,11,046030000,1,01,201504,6,5,01,0,04,2092720,893827,883143,,
237071078,ALPHA PHI OMEGA,% NONE,PO BOX 643,LAS MARIAS,PR,00670-0643,1113,03,9,1000,196606,1,16,036000000,5,01,201412,0,0,02,0,12,0,0,0,P20,UPSLN MU
237075452,CAMBRIAN HEIGHTS BAPTIST CHURCH,,CALGARY,CANADA,,00000-0000,0000,03,3,7000,197001,4,10,001000000,1,01,,0,0,06,0,12,,,,,
237088831,CARLETON UNIVERSITY,% J K KETTLES DIR OF FIN,LOCAL,CANADA,,00000-0000,0000,03,3,2000,197012,4,11,046030927,1,01,201504,9,9,01,0,04,1007593612,487458068,487458068,,
237094624,UNITED STEELWORKERS,% VICTOR TIRADO,PO BOX 190868,SAN JUAN,PR,00919-0868,0260,05,9,3000,197107,2,00,263264279,5,01,201412,0,0,02,0,12,0,0,0,,07797 LOCAL
237098804,ASSOCIATION LA CROIX DOR,,GENEVA,SWITZERLAND,,00000-0000,0000,03,3,7000,195006,2,10,001000000,5,01,,0,0,06,0,12,,,,,
237099181,AMERICAN SCHOOL OF MILAN,% VIA C MARX,OPERA MI 20090,ITALY,,00000-0000,0000,03,3,2000,197103,2,11,046030000,5,01,201407,8,8,01,0,07,29865897,19496251,19496251,,
237099472,QUEENS UNIVERSITY AT KINGSTON DEPARTMENT OF FINANCIAL SERVICES,% FINANCIAL SERVICES,KINGSTON ON K7L 3N6,CANADA,,00000-0000,0000,03,3,2000,193402,4,11,046030000,1,01,201504,9,9,01,0,04,1806662132,768452102,768452102,,RICHARDSON HALL
237101211,PONTIFICIA UNIVERSITA GREGORIANA,,ROME,ITALY,,00000-0000,0000,03,3,2700,196304,2,10,046030029,5,01,,0,0,06,0,09,,,,,
237102787,SHAWNIGAN LAKE SCHOOL,,SHAWNIGAN LAKE BC V0R 2W1,BOTSWANA,,00000-0000,0000,03,3,2000,196211,4,11,046030000,1,01,201506,8,8,01,0,06,21138434,25368402,25368402,,
237103810,UNIVERSITY OF NEW BRUNSWICK,,FREDERICTON NB E3B 5A3,CANADA,,00000-0000,0000,03,3,2000,195804,4,11,030000000,1,01,201404,9,9,01,0,04,600199158,305978080,305978080,,
237105307,MASTER FELLOWS & SCHOLARS OF PEMBROKE COLL IN THE UNIV OF OXFOR,% MR J H C LEACH,"LONDON,ENGLAD,N65TA",UNITED KINGDOM,,00000-0000,0000,03,3,2000,196205,2,11,030000000,1,01,201407,0,0,02,0,07,0,0,0,,
237112044,MISSION DU KIANGNAN-LUXEMBOURG,% RV G GERMAIN SJ,KOWLOON,HONG KONG,,00000-0000,0000,03,3,7000,194802,2,10,001000000,5,01,,0,0,06,0,12,,,,,
237112052,PROCURE DES MISSIONS DE CHINE CEYLAN ET MADAGASCAR 1150,,BRUXELLES,BELGIUM,,00000-0000,0000,03,3,7000,195003,2,10,029000000,5,01,,0,0,06,0,12,,,,,
237116709,INTERNATIONAL ASSOCIATION OF LIONS CLUBS,% CARMEN CARDONA /CLUB DE LEONES,DD16 CALLE E,LUQUILLO,PR,00773-2629,0239,04,9,3000,197104,2,00,279319000,5,01,201406,0,0,02,0,06,0,0,0,,14470 LUQUILLO LIONS CLUB
237116743,INTERNATIONAL ASSOCIATION OF LIONS CLUBS,% CARMEN ORTIZ-OLIVEN,451 CALLE PEDRO ESPADA,SAN JUAN,PR,00918-2837,0239,04,9,3000,197104,2,00,279319000,5,01,201506,1,1,02,0,06,517,1225,1225,,14431 SANTURCE LIONS CLUB
237128019,INTERNATIONAL ASSOCIATION OF LIONS CLUBS,% JOSE E CRUZ,PO BOX 2302,ARECIBO,PR,00613-2302,0239,04,9,3000,197109,2,00,279319000,5,01,201506,0,0,02,0,06,0,0,0,,14377 ARECIBO CAPITAN CORREA LIONS
237128118,F K MORROW FOUNDATION,,TORONTO ON M4H 1M2,CANADA,,00000-0000,0000,03,3,1000,194605,4,04,602000000,1,01,201409,9,6,00,1,09,77977792,2346045,,,
237128119,NATIONAL TRUST FOR PLACES OF HISTORIC INTEREST OR NATURAL BEAUT,,SWINDON WILTSHIRE SN2 2BQ,UNITED KINGDOM,,00000-0000,0000,03,3,2000,195403,2,16,059062000,2,01,201502,9,9,01,0,02,2135568000,734979000,663581000,,
237128125,THEOSOPHICAL SOCIETY IN ADYAR,% KESHWAR DASTUR,ADYAR CHENNAI IN 600 020,INDIA,,00000-0000,0000,03,1,2700,195007,2,16,029000000,1,01,201509,0,0,02,0,09,0,0,0,,
237133516,ISLAND RESOURCES FOUNDATION,,6292 ESTATE NAZARETH 11,ST THOMAS,VI,00802-1118,0000,03,3,1000,197312,1,15,161180059,1,01,201406,4,4,01,0,06,337715,383496,383496,T30,
237147885,ST CATHERINES COLLEGE IN THE UNIVERSITY OF OXFORD,,OXFORD OXFORDSHIRE OX1 3UJ,UNITED KINGDOM,,00000-0000,0000,03,3,2000,196410,2,11,030000000,1,01,201507,0,0,02,0,07,0,0,0,,
237150489,FRIENDS OF ACAPULCO INC,,ACAPULCO 39570,MEXICO,,00000-0000,0000,03,3,1000,197112,2,16,922160000,1,01,201312,3,3,01,0,12,95476,97742,97742,,
237157589,FUTURE BUSINESS LEADERS OF AMERICA PHI BETA LAMBDA INC,% MYRNA GARCIA,PO BOX 190759,SAN JUAN,PR,00919-0759,2205,03,9,2000,197110,1,16,059200205,5,01,,0,0,02,0,06,,,,,PUERTO RICO CHAPTER
237161572,AMERICAN CHURCH IN LONDON INC,% WHITEFIELD MEMORIAL CHURCH,LONDON W1P 9HB,ENGLAND,,00000-0000,0000,03,3,7000,197203,2,10,001000000,1,01,,0,0,06,0,12,,,,,
237167109,COMMUNITY CHURCH OF TEHRAN IRAN,,ARMISH-MAAG APO 205              EN,APO,AE,09008-0000,0000,03,3,7000,196307,1,10,001000000,5,01,,0,0,06,0,12,,,,,
237169959,COIF CHARITIES INVESTMENT FUND,% CCLA INVESTMENT MANAGEMENT LTD,LONDON,UNITED KINGDOM,,00000-0000,0000,03,3,1000,197102,2,04,000000000,2,01,201412,9,9,00,1,12,1966352171,75261156,,A12,
237169963,BRIDGE STREET UNITED CHURCH,% BRIDGE STREET METHODIST CHURCH,BELLEVILLE,CANADA,,00000-0000,0000,03,3,7000,196405,4,10,001000000,1,01,,0,0,06,0,12,,,,,
237169965,BALLYWEANEY PRESBYTERIAN CHURCH MOUNTHAMILTON,% WALLACE SAYERS,BALLYMENA,IRELAND,,00000-0000,0000,03,3,7000,195811,2,10,001000000,5,01,,0,0,06,0,12,,,,,
237169970,ASSOCIATION DE LEGLISE ANGLICANE DE ST PAUL,,MONTE CARLO,MONACO,,00000-0000,0000,03,3,7000,195910,2,10,029000000,5,01,,0,0,06,0,12,,,,,
237172320,UNIVERSITE DE MONTREAL SUCCURSALE A QUEBEC,% YVES CLOUTIER,MONTREAL QC H3C 3T4,CANADA,,00000-0000,0000,03,3,2000,197205,4,11,030000000,1,01,201504,9,9,01,0,04,2923145000,1007295000,1007295000,B43Z,YUES CLOUTIER
237176806,UNITED STEELWORKERS,% KEILA LOPEZ,PO BOX 727,BAYAMON,PR,00960-0727,0260,05,9,3000,194012,2,00,263059269,5,01,201412,4,4,01,0,12,216418,130365,130365,,06135 LOCAL
237181135,PANAMERICAN FEDERATION OF ASSOCIATIONS OF MEDICAL SCHOOLS,,CARACAS ESTADO MIRANDA 1060,VENEZUELA,,00000-0000,0000,03,3,2000,197205,2,17,059602911,5,01,201412,5,4,01,0,12,742113,298754,298754,,
237181761,CENTRO INTERNACIONAL DE MEJORAMIENTO DE MAIZ Y TRIGO DF,% AIARC,DEIG CUAUHTEMOC DF CP 06600,MEXICO,,00000-0000,0000,03,3,2800,197204,2,15,161180059,4,01,201312,9,9,01,0,12,109644780,167661243,167661243,Q310,
237185633,INTERNATIONAL INSTITUTE OF TROPICAL AGRICULTURE,% AIARC,IBADAN,NIGERIA,,00000-0000,0000,03,3,1000,197204,2,15,161180059,1,01,201412,9,9,01,0,12,67235000,109492000,109480000,Q310,
237185638,INTERNATIONAL RICE RESEARCH INSTITUTE,% AIARC,LOCAL,PHILIPPINES,,00000-0000,0000,03,3,1200,197204,2,15,161180059,1,01,201412,9,9,01,0,12,99710159,99187024,99187024,Q310,
237189255,INTERNATIONAL RIGHT OF WAY ASSOCIATION,% TROY WELDER,REGINA S4N5B2,CANADA,,00000-0000,1438,06,9,2000,195812,2,00,059000000,5,01,,0,0,02,0,06,,,,,79
237204465,TRINITY WESTERN UNIVERSITY,% PAYROLL DEPT,BRITISH COLUMBIA V2Y 1Y1,CANADA,,00000-0000,0000,03,3,2000,197207,4,11,046030000,1,01,201404,6,5,01,0,04,2534960,875154,875154,B43Z,
237208610,AMERICAN ASSOCIATION OF UNIVERSITY WOMEN INC,% JOANNE MARTI,PARQUE DE BUCARE B-2 BROMELIA,GUAYNABO,PR,00969-0000,5649,04,9,3000,201003,2,00,161180059,5,01,201406,0,0,02,0,06,0,0,0,B82O,SAN JUAN
237208844,UNION FOR INTERNATIONAL CANCER CONTROL,,1207 GENEVA,SWITZERLAND,,00000-0000,0000,03,3,8000,196212,2,15,161180561,5,01,201412,7,8,01,0,12,9856060,11660439,11660439,G30Z,
237213053,PROTESTANT COMMUNITY CHURCH,,CIUDAD,DOMINICAN REP,,00000-0000,0000,03,3,7000,195710,2,10,001000000,5,01,,0,0,06,0,09,,,,,
237213057,PORT WILLIAMS UNITED BAPTIST COMMUNITY CHURCH,,PORT WILLIAMS,CANADA,,00000-0000,0000,03,3,7000,196304,4,10,001000000,5,01,,0,0,06,0,12,,,,,
237213309,MCMASTER UNIVERSITY ONTARIO,% DEIDRE HENNE,HAMILTON ONTARIO L8S 4L8,CANADA,,00000-0000,0000,03,3,1000,193811,4,11,317000000,1,01,201404,9,9,01,0,04,2053129506,938705355,917658932,,
237214286,ST PAULS ANGELICAN CHURCH,,FORT ERIE,CANADA,,00000-0000,0000,03,3,7000,197301,4,10,001000000,5,01,,0,0,06,0,12,,,,,
237215274,BALLYDOWN PRESBYTERIAN CHURCH,% ULSTER BANK,BALLYDOWN BAINBRIDGE,CO DOWN N IRELAND,,00000-0000,0000,03,3,7000,197206,2,10,001000000,5,01,,0,0,06,0,12,,,,,
237216206,ST BENEDICTS ABBEY,,INVERNESS SH,SCOTLAND,,00000-0000,0000,03,3,7000,196107,2,10,029000000,5,01,,0,0,06,0,12,,,,,
237216209,ROMAN CATHOLIC DIOCESE OF QUIMPER ET LEON,,QUIMPER FINIST,FRANCE,,00000-0000,0000,03,3,7000,197301,2,10,029000000,5,01,,0,0,06,0,12,,,,,
237216210,ROMAN CATHOLIC DIOCESE OF LIEGE,,LIEGE,BELGIUM,,00000-0000,0000,03,3,7000,197301,2,10,029000000,5,01,,0,0,06,0,12,,,,,
237216365,ASSOCIATION OF EGYPTIAN AMERICAN SCHOLARS INC,% MOHAMED ATTALLA,RICHMOND HILL ON CL4R3J5,CANADA,,00000-0000,0000,03,3,2000,197208,1,16,149000000,1,01,201412,0,0,02,0,12,0,0,0,,
237221636,EVANGELICAL FREE CHURCH OF CANADA,,CALGARY,CANADA,,00000-0000,0000,03,3,7000,197207,4,10,001029000,1,01,,0,0,06,0,12,,,,,
237222740,PHYSICIANS SERVICES INCORPORATED FOUNDATION,,TORONTO,CANADA,,00000-0000,0000,03,3,1000,198707,4,04,911602162,1,01,201412,9,6,00,1,12,63513702,2195084,,,
237225198,DARWIN COLLEGE CAMBRIDGE UK,,CAMBRIDGE CB3 9EU,UNITED KINGDOM,,00000-0000,0000,03,3,1000,197305,2,09,998000000,2,01,201506,0,0,02,0,06,0,0,0,,
237225421,JOHN RICHMOND TEMPLIN SCHOLARSHIP TRUST,,CHRISTCHURCH,NEW ZEALAND,,00000-0000,0000,03,3,1000,198510,2,04,911040000,2,01,201409,2,2,00,1,09,17570,12691,,,
237225998,SYNOD OF THE DIOCESE OF NIAGARA,,HAMILTON,CANADA,,00000-0000,0000,03,3,7000,197210,4,10,029000000,1,01,,0,0,06,0,12,,,,,
237226027,PAKISTANI LUTHERAN CHURCH,% BISHOP MANZAL,MARDAN,W PAKISTAN,,00000-0000,0000,03,3,7000,197301,2,10,001000000,1,01,,0,0,06,0,12,,,,,
237226033,INSTITUT PASTEUR,,LOCAL,FRANCE,,00000-0000,0000,03,3,1000,197505,2,15,059000000,1,01,201412,9,9,01,0,12,1404819257,415714697,327827921,,
237226533,UNION DEGLISES BAPTISTES FRANCAISES AU CANADA,,MONTREAL,CANADA,,00000-0000,0000,03,3,7000,197211,4,10,001000000,1,01,,0,0,06,0,12,,,,,
237229877,TRUSTEES OF THE PRESBYTERIAN CHURCH IN IRELAND,,BELFAST,IRELAND,,00000-0000,0000,03,3,7000,197210,2,10,001000000,1,01,,0,0,06,0,12,,,,,
237247277,SOUTHEASTERN MENNONITE CONFERENCE INC,,HC 1 BOX 3321,FLORIDA,PR,00650-9506,0000,03,3,7000,197308,1,10,001000000,1,01,,0,0,06,0,06,,,,,
237253795,BISHOPS UNIVERSITY FOUNDATION,,SHERBROOKE QC J1M 1Z7,CANADA,,00000-0000,0000,03,3,1200,197302,4,17,059927000,1,01,201406,8,7,01,0,06,37925528,5403691,4070000,B43I,
237254561,JEWISH AGENCY FOR ISRAEL,,JERUSALEM ISRAEL 91000,ISRAEL,,00000-0000,0000,03,3,1000,194809,2,15,561382029,5,01,201412,9,9,01,0,12,497575000,394413000,389028000,,
237259899,INTEGRAL DE LOIZA CONCILIODE SALUD,,PO BOX 509,LOIZA,PR,00772-0509,0000,03,3,1000,197312,1,15,998000000,1,01,201406,8,8,01,0,06,27732586,27710612,27710612,,
237259907,ESK-OMI MISSION INC,,ST NORBERT MB R3V 1L6,CANADA,,00000-0000,0000,03,3,1000,197304,4,16,029927000,1,01,201412,6,6,01,0,12,1035953,1893743,1893743,P28Z,
237282006,DISABLED AMERICAN VETERANS,% DISABLED AMERICAN VETERANS,PO BOX 5336,CAGUAS,PR,00726-5336,0000,04,3,1000,201205,1,00,264927160,5,01,201506,0,0,02,0,06,0,0,0,,5 CAQUAS
237282007,DISABLED AMERICAN VETERANS,% AGUSTIN BURGOS,PO BOX 6775,MAYAGUEZ,PR,00681-6775,0557,04,9,3000,194206,1,00,908279265,5,01,201506,0,0,02,0,06,0,0,0,,6 MAYAGUEZ
237282008,DISABLED AMERICAN VETERANS,% JUAN LOZANO-NIEVES,HC 1 BOX 4105,NAGUABO,PR,00718-9751,0557,04,9,3000,194206,1,00,908279265,5,01,201506,0,0,02,0,06,0,0,0,,7 FAJARDO
237282009,DISABLED AMERICAN VETERANS,% JIMMY DE LUCCA,PO BOX 226,ARROYO,PR,00714-0226,0557,04,9,3000,194206,2,00,264927160,5,01,201506,0,0,02,0,06,0,0,0,,8 ARROYO
237282012,DISABLED AMERICAN VETERANS,% JOSE L BABILONIA-HESS,7 CALLE LOS ANGELES,ARECIBO,PR,00612-5479,0557,04,9,3000,194206,1,00,264927160,2,01,201506,0,0,02,0,06,0,0,0,W24,11 SERGEANT AMADEO BERMUDEZ
237282028,KINGSWOOD UNIVERSITY,% MARK L GORVEATTE PRES,SUSSEX E4E1E6,CANADA,,00000-0000,2079,03,9,7200,197005,1,10,601030000,5,01,,7,6,06,0,06,,,,B42,
237282029,HALF MOON BAY FOUNDATION,% VICKI LEAKEY C G A,GANANOQUE ON K7G 2V5,CANADA,,00000-0000,0000,03,3,1700,197304,4,10,001000000,1,01,,0,0,02,0,09,,,,,
237283277,CARIBBEAN CHRISTIAN CRUSADE INC,% DIANA MUNOZ,18 CALLE SOLIMAR,MAYAGUEZ,PR,00680-8300,0000,03,3,1230,197305,1,16,029059000,1,01,201412,0,0,02,0,12,0,0,0,,
237283520,SOUTH SHORE COMMUNITY SERVICE ASSOCIATION,,CHESTER NOVA SCOTIA B0J1J0,CANADA,,00000-0000,0000,03,3,2100,197305,4,11,046030160,5,01,201503,6,6,01,0,03,2271033,3662752,3662752,P82Z,
237285905,HEBREW UNIVERSITY ASSOCIATION JERUSALEM PALESTINE,,JERUSALEM 91000,ISRAEL,,00000-0000,0000,03,3,1000,193802,4,11,059000000,5,01,201409,9,9,01,0,09,721185000,875762000,875762000,B430,HEBREW UNIVERSITY OF JERUSALEM
237311301,EMMANUEL COLLEGE,% MICHAEL GROSS,CAMBRIDGE CB2 3AP,UNITED KINGDOM,,00000-0000,0000,03,3,2000,200902,2,11,030000000,5,01,201407,9,8,01,0,07,340490796,25472541,25472541,B42,
237320169,ASIAN VEGETABLE RESEARCH AND DEVELOPMENT CENTER ASVEG,,TAINAN 74199,TAIWAN,,00000-0000,0000,03,3,8000,197310,2,15,161180911,5,01,201412,8,8,01,0,12,16084057,20700332,20700332,,
237320915,UNITED STEELWORKERS,% PALMIRA TORRES,PO BOX 6686,PONCE,PR,00733-0000,0260,05,9,3000,194012,2,00,263264279,5,01,201412,0,0,02,0,12,0,0,0,,08198 LOCAL
237322865,ALPHA PI MU ASSOCIATION,% MAYRA MENDEZ,PO BOX 9000,MAYAGUEZ,PR,00681-9000,1085,03,9,2000,199401,2,16,036000000,5,01,201412,0,0,02,0,12,0,0,0,,PUERTO RICO CHAPTER
237327231,EVANGELICAL LUTHERAN CHURCH OF CANADA,,SASKATOON,CANADA,,00000-0000,0000,03,3,7000,197312,4,10,001000000,1,01,,0,0,06,0,01,,,,,
237327232,ST ANDREWS AMERICAN CHURCH,,ATHENS 15669,GREECE,,00000-0000,0000,03,3,7000,197312,2,10,001000000,1,01,,0,0,06,0,12,,,,,
237327757,CROSSROADS GOSPEL ASSOCIATION INC,% CROSSROADS BIBLE CHURCH,BALBOA-ANCON,REPUBLIC OF PANAMA,,00000-0000,0000,03,3,7000,197312,2,10,001000000,1,01,,0,0,06,0,12,,,,,
237327860,BOY SCOUTS OF AMERICA,,MCB CAMP FOSTER,FPO,AP,96373-0000,1761,03,9,1200,196511,1,15,059328908,5,01,201412,6,6,01,0,12,1528537,1065985,975549,,803 FAR EAST COUNCIL
237328457,NOBEL FOUNDATION,% BARRY J HART ESQ WINSTON & STRAWN,SE-102 45 STOCKHOLM,SWEDEN,,00000-0000,0000,03,3,2800,195204,2,15,914199059,5,01,201412,9,8,01,0,12,350088285,18621930,21129,,
237334441,MORAVIAN CHURCH VIRGIN ISLAND CONFERENCE,,PO BOX 8330,ST THOMAS,VI,00801-1330,0000,03,3,7000,201009,1,10,000000000,1,01,,0,0,06,0,12,,,,X20,
237336243,CANADIAN REVIVAL FELLOWSHIP,,REGINA SK S4N 1S7,CANADA,,00000-0000,0000,03,3,7000,197401,4,15,029000000,1,01,201412,4,4,01,0,12,309831,333558,264703,,
237338268,ROTARY INTERNATIONAL,% RONALD DANIELEWICZ,NIAGARA ON THE LAKE ONTARIO L0S1J0,CANADA,,00000-0000,0573,04,9,1000,194209,2,00,520349200,5,01,201506,0,0,02,0,06,0,0,0,,LEWISTON NY USA-NIAGRA ON THE LAKE
237341852,AMERICAN POSTAL WORKERS UNION,,PO BOX 788,KINGSHILL,VI,00851-0788,2474,05,9,3000,197311,2,00,263279000,5,01,201412,3,3,02,0,12,68924,41542,41542,,6176 VIRGIN ISLAND AREA LOCAL
